ID,LIMIT_BAL,SEX_Male,MARRIAGE,AGE,DEFAULT_JULY,ED_Graduate School,ED_High School,ED_Others,ED_University,ED_Unknown,AVG_BILL_AMOUNT,AVG_PAY_STATUS,AVG_PAY_AMOUNT
849,300000.0,0,1,51,0,1,0,0,0,0,83962.33333333333,0.0,13795.833333333334
11536,280000.0,0,2,27,0,1,0,0,0,0,40890.166666666664,0.0,3000.0
4574,50000.0,0,2,48,0,0,1,0,0,0,39002.166666666664,0.8333333333333334,1029.3333333333333
21259,10000.0,0,1,23,0,0,0,0,1,0,10799.0,1.6666666666666667,750.0
47,30000.0,1,1,33,1,0,1,0,0,0,28532.0,0.3333333333333333,1125.3333333333333
16054,170000.0,1,2,26,0,0,0,0,1,0,0.0,-2.0,0.0
16684,80000.0,1,1,36,0,0,0,0,1,0,24504.166666666668,-0.3333333333333333,12681.833333333334
24919,30000.0,0,1,56,1,0,0,0,1,0,27952.166666666668,2.1666666666666665,1533.3333333333333
4005,30000.0,1,2,30,0,0,0,0,1,0,23133.333333333332,-0.16666666666666666,5985.666666666667
23044,30000.0,1,1,50,0,0,0,0,1,0,27916.666666666668,0.0,2967.8333333333335
12203,20000.0,0,2,23,0,0,0,0,1,0,17483.333333333332,0.0,1186.1666666666667
29071,60000.0,0,2,44,1,0,1,0,0,0,55152.833333333336,2.0,13695.0
13848,50000.0,0,2,60,0,0,1,0,0,0,29393.166666666668,0.0,1209.0
25857,160000.0,0,1,44,0,0,1,0,0,0,195.0,-2.0,642.0
25102,20000.0,0,2,22,1,0,0,0,1,0,625.1666666666666,-0.16666666666666666,633.3333333333334
12420,120000.0,0,2,29,0,1,0,0,0,0,30946.833333333332,-0.3333333333333333,2248.3333333333335
20303,70000.0,0,2,29,0,1,0,0,0,0,71279.16666666667,0.0,2966.6666666666665
14813,70000.0,1,2,24,0,1,0,0,0,0,13707.666666666666,-0.16666666666666666,4421.333333333333
6176,460000.0,0,2,33,0,0,0,0,1,0,8179.666666666667,-1.1666666666666667,8033.5
25353,210000.0,0,1,36,0,1,0,0,0,0,8486.166666666666,-0.6666666666666666,8156.333333333333
28422,130000.0,1,2,29,0,0,0,0,1,0,47681.666666666664,0.0,2516.1666666666665
15808,210000.0,0,2,33,0,1,0,0,0,0,5827.166666666667,-1.0,5827.166666666667
22077,30000.0,1,2,29,0,0,0,0,1,0,11353.666666666666,0.0,1627.5
26505,240000.0,0,1,37,1,1,0,0,0,0,204854.16666666666,0.0,8157.666666666667
29252,60000.0,0,1,40,0,0,0,0,1,0,45416.0,0.3333333333333333,2066.6666666666665
29136,100000.0,1,2,27,0,0,0,0,1,0,44642.833333333336,-0.6666666666666666,18358.166666666668
24244,80000.0,0,2,24,0,0,0,0,1,0,3301.1666666666665,-0.8333333333333334,2924.1666666666665
15729,170000.0,1,1,27,0,0,0,0,1,0,10110.833333333334,-0.8333333333333334,9771.833333333334
29199,60000.0,1,1,46,0,1,0,0,0,0,45823.0,0.5,1019.6666666666666
16260,440000.0,0,1,50,0,0,1,0,0,0,126100.0,0.0,18465.833333333332
7786,130000.0,0,2,26,0,0,0,0,1,0,40274.166666666664,-0.3333333333333333,13271.333333333334
1728,160000.0,1,2,28,0,0,0,0,1,0,1352.3333333333333,-0.6666666666666666,226.0
24884,290000.0,1,1,42,1,0,0,0,1,0,965.8333333333334,-1.6666666666666667,1380.8333333333333
15079,220000.0,1,2,30,0,0,0,0,1,0,16655.0,-2.0,3347.5
23876,120000.0,0,2,26,0,1,0,0,0,0,108716.66666666667,0.0,5200.0
20132,280000.0,0,1,41,0,0,0,0,1,0,44564.833333333336,0.0,2061.0
10945,230000.0,1,2,27,0,0,0,0,1,0,143129.5,0.0,6513.0
13976,320000.0,1,2,27,0,1,0,0,0,0,126822.33333333333,0.0,4098.333333333333
1952,370000.0,1,1,39,0,0,0,0,1,0,2382.3333333333335,0.3333333333333333,1485.8333333333333
19340,20000.0,0,1,50,0,0,0,0,1,0,502.3333333333333,-0.16666666666666666,1198.5
28477,60000.0,1,2,24,0,0,0,0,1,0,22273.833333333332,0.0,911.3333333333334
5256,280000.0,1,1,25,0,0,0,0,1,0,56838.833333333336,-0.3333333333333333,16449.166666666668
2511,150000.0,1,1,55,0,1,0,0,0,0,123438.66666666667,0.0,4246.666666666667
2645,50000.0,1,2,25,0,0,0,0,1,0,19323.833333333332,0.0,2106.8333333333335
12835,90000.0,0,1,44,0,0,1,0,0,0,5468.333333333333,0.16666666666666666,2854.3333333333335
28826,30000.0,0,2,22,0,0,0,0,1,0,26567.166666666668,0.0,1367.5
28534,200000.0,0,2,38,0,0,0,0,1,0,7538.666666666667,0.0,1394.5
16547,50000.0,0,2,46,0,0,1,0,0,0,42082.5,0.0,1631.5
20559,260000.0,1,2,34,0,0,0,0,1,0,61773.5,0.0,5336.166666666667
5486,100000.0,0,1,29,0,0,0,0,1,0,0.0,-2.0,0.0
20692,160000.0,0,1,51,1,0,1,0,0,0,146997.0,2.0,4901.666666666667
23490,30000.0,1,2,26,0,0,0,0,1,0,9613.666666666666,-0.5,2130.0
14958,270000.0,1,1,44,1,0,0,0,1,0,185158.16666666666,0.3333333333333333,7654.5
25317,80000.0,0,2,25,0,0,0,0,1,0,30420.833333333332,1.3333333333333333,1517.6666666666667
21796,90000.0,0,1,25,1,0,0,0,1,0,78320.33333333333,0.0,3133.3333333333335
7520,20000.0,0,2,23,0,1,0,0,0,0,8267.5,-0.3333333333333333,3707.5
1461,50000.0,0,2,22,0,0,0,0,1,0,32377.333333333332,1.1666666666666667,1338.5
19735,300000.0,1,2,38,1,0,0,0,1,0,455.0,0.5,480.0
25389,30000.0,0,2,22,1,0,0,0,1,0,28005.833333333332,0.3333333333333333,1542.1666666666667
28275,180000.0,0,1,30,1,1,0,0,0,0,457.1666666666667,-1.6666666666666667,0.0
21945,280000.0,0,1,37,1,0,0,0,1,0,161088.0,0.0,7619.166666666667
3021,150000.0,0,2,25,0,1,0,0,0,0,85823.0,0.0,2350.5
2465,70000.0,0,2,23,0,0,0,0,1,0,33037.666666666664,0.0,1661.6666666666667
28595,20000.0,1,1,38,1,0,1,0,0,0,6877.5,-0.6666666666666666,426.6666666666667
16145,20000.0,1,2,52,0,0,0,0,1,0,9976.833333333334,0.3333333333333333,632.8333333333334
9392,460000.0,1,1,52,0,0,0,0,1,0,169353.5,0.0,7192.333333333333
20394,60000.0,1,2,42,0,0,0,0,1,0,41138.0,0.3333333333333333,2060.1666666666665
14081,20000.0,1,2,49,0,0,1,0,0,0,17796.0,0.0,1256.5
25975,70000.0,1,2,28,0,1,0,0,0,0,826.8333333333334,-1.5,53.833333333333336
4933,140000.0,0,1,38,0,0,1,0,0,0,130813.5,1.3333333333333333,6166.666666666667
12797,240000.0,1,1,46,0,1,0,0,0,0,4372.333333333333,-2.0,31421.5
621,210000.0,0,1,35,0,1,0,0,0,0,47678.666666666664,-1.0,1083.3333333333333
18105,200000.0,0,1,27,0,1,0,0,0,0,593.8333333333334,0.0,1500.8333333333333
27078,50000.0,0,1,27,1,0,0,0,1,0,32392.666666666668,-0.16666666666666666,6453.333333333333
29976,110000.0,1,1,40,0,0,1,0,0,0,82643.33333333333,0.0,2905.1666666666665
27902,260000.0,1,1,50,0,1,0,0,0,0,1886.5,-2.0,1821.5
15068,200000.0,0,1,30,0,0,0,0,1,0,30734.5,0.5,2424.5
5169,110000.0,0,1,24,0,0,0,0,1,0,43943.5,0.3333333333333333,2132.0
815,100000.0,1,2,44,1,0,1,0,0,0,79510.66666666667,0.0,2992.3333333333335
10751,500000.0,1,1,45,0,1,0,0,0,0,483.3333333333333,-1.6666666666666667,0.0
18045,340000.0,0,3,42,0,1,0,0,0,0,182092.0,-0.8333333333333334,627344.3333333334
23809,140000.0,0,2,25,1,1,0,0,0,0,-366.6666666666667,-1.0,500.0
25855,400000.0,0,2,32,1,0,0,0,1,0,31584.166666666668,-2.0,33878.0
12223,130000.0,1,2,25,0,0,0,0,1,0,5790.666666666667,0.0,866.6666666666666
29336,90000.0,0,2,23,1,0,0,0,1,0,84310.66666666667,2.3333333333333335,2650.0
28187,390000.0,1,2,27,0,1,0,0,0,0,294033.6666666667,0.0,13360.833333333334
8507,150000.0,0,2,41,1,0,1,0,0,0,78650.66666666667,0.3333333333333333,3210.8333333333335
16990,80000.0,0,1,28,0,0,0,0,1,0,5702.666666666667,-0.8333333333333334,4889.333333333333
6908,80000.0,0,1,37,0,0,0,0,1,0,1571.0,-1.0,1324.3333333333333
1522,50000.0,0,2,48,0,0,1,0,0,0,30794.333333333332,0.0,1510.3333333333333
23220,160000.0,1,1,29,0,1,0,0,0,0,2848.5,-0.6666666666666666,1776.6666666666667
6814,240000.0,0,2,25,0,0,0,0,1,0,0.0,-2.0,0.0
13184,70000.0,0,2,25,0,1,0,0,0,0,7159.333333333333,-0.6666666666666666,7380.833333333333
668,70000.0,0,1,48,0,0,0,0,1,0,3283.5,-0.8333333333333334,2493.0
23410,120000.0,0,2,25,0,0,0,0,1,0,47020.166666666664,-0.3333333333333333,1177.1666666666667
7594,170000.0,0,1,30,1,0,0,0,1,0,35984.5,0.0,12469.5
15036,140000.0,0,2,49,1,0,0,0,1,0,1051.3333333333333,-2.0,975.1666666666666
23864,60000.0,1,2,57,0,0,1,0,0,0,18003.666666666668,0.0,1397.8333333333333
8628,30000.0,1,1,36,1,0,0,0,1,0,464.3333333333333,-0.5,325.0
9566,20000.0,1,2,40,1,0,1,0,0,0,15208.333333333334,-0.16666666666666666,1025.6666666666667
8127,490000.0,1,1,35,0,1,0,0,0,0,17351.666666666668,0.0,1573.8333333333333
21592,180000.0,0,2,29,0,0,0,0,1,0,141004.83333333334,0.0,5446.5
5071,20000.0,1,1,31,1,0,0,0,1,0,5810.833333333333,0.0,749.8333333333334
20302,10000.0,1,2,23,1,0,0,0,1,0,8175.5,0.6666666666666666,800.0
10866,80000.0,0,3,36,0,0,0,0,1,0,47493.333333333336,0.0,5528.666666666667
5343,30000.0,1,2,27,1,0,0,0,1,0,1650.0,3.1666666666666665,0.0
17517,180000.0,0,1,30,0,0,0,1,0,0,55845.833333333336,-0.5,5255.333333333333
8818,50000.0,0,2,26,0,1,0,0,0,0,2475.5,-0.3333333333333333,9529.666666666666
23674,20000.0,1,2,23,0,0,0,0,1,0,18550.0,0.5,1125.0
14673,200000.0,0,1,40,0,0,0,0,1,0,1923.8333333333333,-1.5,813.3333333333334
18299,150000.0,0,2,26,0,1,0,0,0,0,22348.666666666668,0.0,1350.0
16943,210000.0,1,1,37,0,0,1,0,0,0,1869.1666666666667,-1.0,1869.0
23276,90000.0,0,1,41,0,0,0,0,1,0,63509.166666666664,0.0,3209.5
26418,140000.0,0,2,28,0,0,0,0,1,0,2186.8333333333335,0.5,333.3333333333333
12418,50000.0,1,2,38,0,0,0,0,1,0,7159.833333333333,-1.0,166.66666666666666
9563,140000.0,0,2,59,1,0,1,0,0,0,64409.666666666664,0.3333333333333333,2500.0
6581,30000.0,1,1,36,0,0,0,0,1,0,26302.333333333332,1.8333333333333333,1584.3333333333333
26385,200000.0,1,2,27,0,1,0,0,0,0,5346.5,-0.8333333333333334,3017.5
4207,260000.0,0,1,36,0,1,0,0,0,0,75862.33333333333,-0.16666666666666666,73229.83333333333
19934,50000.0,0,1,24,1,0,0,0,1,0,13613.666666666666,1.1666666666666667,2048.3333333333335
27132,80000.0,0,2,31,1,0,0,0,1,0,22321.0,0.0,1012.5
17259,50000.0,0,2,30,1,0,1,0,0,0,7373.666666666667,0.0,1535.5
19033,170000.0,0,2,27,0,0,0,0,1,0,34376.666666666664,0.0,4899.0
61,60000.0,1,1,49,1,1,0,0,0,0,37753.333333333336,0.3333333333333333,1580.0
28345,50000.0,0,1,41,0,0,0,0,1,0,11325.166666666666,0.0,823.0
10446,50000.0,1,1,38,1,0,0,0,1,0,30633.333333333332,1.3333333333333333,1650.0
29026,30000.0,0,2,25,0,0,0,0,1,0,9349.0,0.0,826.3333333333334
19750,80000.0,1,2,28,0,0,0,0,1,0,76802.0,0.0,3124.1666666666665
4926,50000.0,1,1,43,1,0,0,0,1,0,29996.5,0.3333333333333333,1253.6666666666667
4965,160000.0,0,2,31,0,0,0,0,0,1,9164.333333333334,-0.8333333333333334,5985.166666666667
12641,100000.0,1,1,35,1,0,1,0,0,0,95233.33333333333,1.3333333333333333,2916.6666666666665
7184,140000.0,1,1,41,0,1,0,0,0,0,4587.666666666667,-1.3333333333333333,3833.8333333333335
5653,270000.0,1,2,36,0,1,0,0,0,0,5760.5,-2.0,4388.0
6107,450000.0,0,1,53,0,0,0,0,1,0,1274.1666666666667,-2.0,1190.0
5407,90000.0,1,1,34,0,0,0,0,1,0,56904.166666666664,0.0,3031.1666666666665
508,50000.0,1,2,24,0,0,0,0,1,0,13421.333333333334,0.0,950.5
28282,140000.0,0,2,33,0,1,0,0,0,0,129668.16666666667,0.3333333333333333,5611.166666666667
25113,50000.0,0,2,27,1,1,0,0,0,0,1947.8333333333333,1.0,966.6666666666666
680,90000.0,0,1,32,0,0,0,0,1,0,77202.0,0.0,2940.6666666666665
11982,300000.0,1,1,27,0,0,0,0,1,0,14415.333333333334,0.0,3726.6666666666665
20251,220000.0,1,2,51,1,1,0,0,0,0,19330.0,-1.0,21594.166666666668
12918,70000.0,0,2,29,0,1,0,0,0,0,20826.833333333332,0.3333333333333333,1866.6666666666667
17139,90000.0,0,2,33,1,1,0,0,0,0,36439.333333333336,1.0,2083.3333333333335
8601,130000.0,1,2,29,0,0,0,0,1,0,63622.166666666664,0.0,2707.5
23869,150000.0,1,1,35,0,1,0,0,0,0,4325.0,-2.0,3733.1666666666665
25670,160000.0,1,2,26,0,0,0,0,1,0,1109.5,-2.0,893.3333333333334
23529,20000.0,1,2,25,0,0,0,0,1,0,9914.666666666666,1.3333333333333333,766.6666666666666
17774,70000.0,0,1,44,0,0,0,0,1,0,63599.833333333336,0.0,2956.6666666666665
5030,20000.0,1,1,45,0,0,0,0,1,0,-2997.0,-1.3333333333333333,713.8333333333334
2025,390000.0,1,1,37,0,0,0,0,1,0,186152.66666666666,0.0,8563.5
25817,450000.0,0,1,41,0,1,0,0,0,0,2332.5,-0.16666666666666666,1646.8333333333333
26025,20000.0,0,1,42,1,0,0,0,1,0,19816.5,2.1666666666666665,858.3333333333334
8587,230000.0,0,1,34,0,1,0,0,0,0,117.66666666666667,-2.0,0.0
12080,80000.0,0,1,34,0,0,0,0,1,0,24081.0,-0.6666666666666666,715.1666666666666
10730,310000.0,0,2,44,0,1,0,0,0,0,13387.5,-0.6666666666666666,9548.0
14162,120000.0,1,2,28,1,1,0,0,0,0,45252.0,-0.16666666666666666,10333.333333333334
22857,50000.0,0,1,36,0,0,0,0,1,0,797.0,-1.6666666666666667,0.0
28502,20000.0,1,2,27,0,0,0,0,1,0,19366.833333333332,0.8333333333333334,750.0
17236,70000.0,0,2,23,0,1,0,0,0,0,4588.166666666667,-0.8333333333333334,12527.0
21494,50000.0,0,2,22,0,0,1,0,0,0,39549.333333333336,0.0,5994.833333333333
20551,50000.0,1,2,39,1,0,0,0,1,0,23102.0,-0.3333333333333333,734.3333333333334
3687,150000.0,1,1,39,0,0,1,0,0,0,0.0,-2.0,0.0
4599,250000.0,1,2,28,0,0,0,0,1,0,47760.666666666664,-2.0,45541.166666666664
10348,200000.0,1,1,37,0,1,0,0,0,0,36042.166666666664,0.0,30807.5
6259,160000.0,1,2,36,0,0,0,0,1,0,735.0,-1.0,735.0
6205,180000.0,1,2,26,0,0,0,0,1,0,56266.5,0.0,3266.6666666666665
27830,140000.0,0,2,23,0,0,0,0,1,0,16282.5,-0.5,5783.166666666667
9107,100000.0,0,2,32,0,1,0,0,0,0,16529.166666666668,0.3333333333333333,7052.833333333333
19989,20000.0,1,1,30,0,0,0,0,1,0,19566.166666666668,2.6666666666666665,593.0
21341,190000.0,1,1,58,0,0,0,0,1,0,127241.5,0.3333333333333333,4604.5
14853,20000.0,0,2,26,0,1,0,0,0,0,3519.3333333333335,-0.8333333333333334,503.6666666666667
1694,30000.0,0,1,29,1,0,0,0,1,0,17544.166666666668,1.8333333333333333,883.3333333333334
24413,20000.0,1,2,22,0,1,0,0,0,0,16539.0,0.0,2302.8333333333335
17328,180000.0,1,1,42,0,1,0,0,0,0,507.6666666666667,-1.5,258.3333333333333
27609,310000.0,0,2,32,1,1,0,0,0,0,17564.333333333332,-2.0,15435.5
27081,50000.0,0,2,27,1,1,0,0,0,0,10353.666666666666,-0.3333333333333333,8645.666666666666
15430,50000.0,1,2,29,0,0,0,0,1,0,17592.166666666668,-0.3333333333333333,833.3333333333334
13509,190000.0,0,2,38,0,1,0,0,0,0,36444.833333333336,0.0,22074.0
24931,50000.0,1,1,36,1,0,0,0,1,0,2400.0,5.333333333333333,0.0
7475,30000.0,0,2,23,0,0,0,0,1,0,26586.833333333332,0.0,2245.1666666666665
10059,110000.0,0,2,26,0,0,0,0,1,0,48076.333333333336,0.0,2083.3333333333335
5626,80000.0,0,2,25,1,1,0,0,0,0,58912.5,0.3333333333333333,2390.1666666666665
2225,420000.0,1,1,47,0,1,0,0,0,0,43157.166666666664,-2.0,36799.333333333336
8927,120000.0,0,1,28,0,0,1,0,0,0,79120.16666666667,0.0,9959.5
4351,170000.0,1,2,27,0,1,0,0,0,0,132437.66666666666,0.0,6277.166666666667
535,310000.0,0,1,37,0,0,0,0,1,0,4591.5,-0.8333333333333334,1894.1666666666667
7596,160000.0,1,2,27,0,0,0,0,1,0,2409.0,-2.0,2519.8333333333335
7957,50000.0,1,1,51,0,0,1,0,0,0,37682.5,0.0,1485.1666666666667
19225,130000.0,0,2,23,0,0,1,0,0,0,12186.5,-0.16666666666666666,3666.6666666666665
19726,240000.0,1,1,37,0,1,0,0,0,0,31810.166666666668,-2.0,31890.833333333332
7176,250000.0,0,2,32,0,1,0,0,0,0,16715.666666666668,-0.3333333333333333,1658.5
241,100000.0,1,2,26,0,0,0,0,1,0,54955.833333333336,0.6666666666666666,11681.666666666666
8921,30000.0,0,2,22,1,0,0,0,1,0,28616.5,1.0,1559.0
14804,160000.0,0,2,24,0,0,0,0,1,0,19441.0,0.0,694.3333333333334
5331,400000.0,0,1,32,0,1,0,0,0,0,2998.1666666666665,-2.0,2047.5
20171,80000.0,1,2,26,1,0,0,0,1,0,80001.33333333333,0.3333333333333333,3371.6666666666665
29923,160000.0,1,2,37,1,1,0,0,0,0,71392.16666666667,1.3333333333333333,5690.5
15107,220000.0,0,1,37,0,0,0,0,1,0,150268.66666666666,0.0,6183.333333333333
14714,40000.0,1,1,37,0,0,0,0,1,0,13181.166666666666,0.3333333333333333,2000.0
9572,150000.0,1,1,41,0,0,0,1,0,0,72427.0,0.0,2942.5
5498,80000.0,0,2,28,0,0,1,0,0,0,5738.166666666667,-1.0,6120.166666666667
18511,190000.0,1,2,31,1,1,0,0,0,0,93.0,-1.0,329.8333333333333
22255,360000.0,0,1,42,0,0,1,0,0,0,8691.5,-1.0,8381.166666666666
23181,310000.0,0,2,27,0,1,0,0,0,0,96368.0,0.0,4445.0
26806,50000.0,0,1,27,1,0,0,0,1,0,520.0,-0.3333333333333333,260.0
11560,80000.0,1,2,29,1,1,0,0,0,0,16530.833333333332,-0.16666666666666666,3630.0
16764,210000.0,1,2,31,1,1,0,0,0,0,326.0,-1.0,293.8333333333333
5237,180000.0,0,1,40,0,0,1,0,0,0,1208.6666666666667,-1.1666666666666667,891.5
14718,30000.0,1,3,49,0,0,0,0,1,0,8795.5,0.0,794.1666666666666
26002,200000.0,0,2,34,0,1,0,0,0,0,2497.3333333333335,-1.1666666666666667,2063.5
21210,180000.0,1,1,37,0,0,0,0,1,0,730.5,-2.0,730.5
28659,500000.0,0,1,34,1,1,0,0,0,0,1166.6666666666667,-0.5,583.3333333333334
7441,200000.0,1,1,41,0,0,1,0,0,0,49811.166666666664,0.0,2496.0
8141,280000.0,1,1,36,0,0,0,0,1,0,23941.666666666668,-1.3333333333333333,0.0
18267,60000.0,0,1,28,0,1,0,0,0,0,49547.166666666664,0.3333333333333333,2116.6666666666665
17732,230000.0,0,1,39,0,1,0,0,0,0,1003.8333333333334,-2.0,937.1666666666666
3278,30000.0,1,2,22,1,0,0,0,1,0,3076.3333333333335,0.0,1066.6666666666667
10129,100000.0,0,1,32,0,0,1,0,0,0,36969.333333333336,1.3333333333333333,2359.0
28390,180000.0,0,2,34,1,1,0,0,0,0,93293.5,0.3333333333333333,4750.0
27382,420000.0,0,1,40,0,0,0,0,1,0,32032.166666666668,0.3333333333333333,2983.5
12777,130000.0,1,1,45,1,0,1,0,0,0,1948.0,-1.0,2102.5
27693,10000.0,0,2,33,0,1,0,0,0,0,7806.833333333333,1.0,666.6666666666666
11434,20000.0,1,1,32,0,0,0,0,1,0,15753.166666666666,0.0,794.1666666666666
8044,30000.0,0,1,29,1,0,0,0,1,0,27704.333333333332,1.1666666666666667,750.0
8570,50000.0,0,2,23,0,0,1,0,0,0,40743.5,0.3333333333333333,1582.5
17559,80000.0,1,1,45,1,0,1,0,0,0,11101.833333333334,0.3333333333333333,1200.0
9567,200000.0,0,2,27,0,0,0,0,1,0,125764.33333333333,0.0,4692.833333333333
28318,50000.0,1,2,22,0,1,0,0,0,0,21118.5,-0.16666666666666666,8448.5
27553,60000.0,1,2,36,1,1,0,0,0,0,31656.333333333332,1.8333333333333333,1816.6666666666667
16962,10000.0,1,2,22,0,0,1,0,0,0,7204.0,0.0,900.0
20087,320000.0,0,2,28,0,1,0,0,0,0,4676.0,-1.3333333333333333,2744.5
8064,30000.0,0,1,43,0,0,0,0,1,0,24034.5,1.6666666666666667,768.3333333333334
23597,270000.0,1,2,34,0,1,0,0,0,0,19068.666666666668,0.8333333333333334,1666.6666666666667
7368,50000.0,0,2,50,0,0,1,0,0,0,29907.0,-1.1666666666666667,2535.6666666666665
15429,10000.0,0,1,40,0,0,0,0,1,0,4122.333333333333,0.0,1018.6666666666666
28530,100000.0,0,1,28,1,0,0,0,1,0,0.0,-1.5,0.0
15675,30000.0,1,1,48,0,0,0,0,1,0,27035.0,0.0,1413.5
1801,440000.0,0,2,36,0,1,0,0,0,0,0.0,-2.0,27000.0
19791,50000.0,1,1,38,1,0,0,0,1,0,35804.166666666664,2.3333333333333335,1333.3333333333333
1993,20000.0,0,1,28,0,0,0,0,1,0,47742.166666666664,0.0,2774.0
29638,120000.0,0,2,27,0,1,0,0,0,0,6962.5,-0.16666666666666666,6879.166666666667
8338,80000.0,0,1,39,1,0,1,0,0,0,3704.0,-0.8333333333333334,2908.5
11528,180000.0,0,0,45,0,0,1,0,0,0,691.3333333333334,-1.6666666666666667,0.0
22296,130000.0,1,2,29,1,1,0,0,0,0,86222.66666666667,0.0,3178.5
11702,20000.0,1,1,45,0,0,0,0,1,0,535.1666666666666,-2.0,260.0
19944,60000.0,0,1,39,1,0,0,0,1,0,2371.1666666666665,-1.3333333333333333,280.3333333333333
19481,20000.0,0,2,22,1,0,0,0,1,0,20900.666666666668,2.0,192.66666666666666
7445,250000.0,0,2,29,0,0,1,0,0,0,5857.166666666667,-1.3333333333333333,10542.833333333334
3875,220000.0,0,2,24,0,1,0,0,0,0,54834.666666666664,0.0,2171.8333333333335
24441,50000.0,0,3,43,0,0,1,0,0,0,23126.0,0.0,1133.3333333333333
29389,350000.0,1,2,47,0,0,0,0,1,0,224058.66666666666,0.0,43054.833333333336
15788,170000.0,1,1,38,0,0,0,0,1,0,151199.83333333334,-0.16666666666666666,38993.833333333336
17106,80000.0,0,2,30,1,1,0,0,0,0,69850.66666666667,0.8333333333333334,2133.3333333333335
9317,70000.0,0,1,35,0,0,0,0,1,0,68795.66666666667,0.0,2922.0
5598,200000.0,1,2,27,0,0,1,0,0,0,37031.833333333336,0.0,3536.0
29407,10000.0,1,2,23,0,0,0,0,1,0,9463.0,0.3333333333333333,783.3333333333334
4652,50000.0,1,2,35,1,0,0,0,1,0,41051.0,0.0,5191.666666666667
28646,50000.0,0,1,23,1,0,0,0,1,0,29683.833333333332,0.6666666666666666,854.3333333333334
15563,500000.0,1,1,46,0,1,0,0,0,0,17987.166666666668,-1.0,19446.0
12193,450000.0,1,1,44,0,1,0,0,0,0,12848.166666666666,-2.0,8590.333333333334
16719,10000.0,1,2,23,0,0,0,0,1,0,2525.1666666666665,-0.8333333333333334,1362.8333333333333
14865,280000.0,1,1,63,0,1,0,0,0,0,0.0,-2.0,0.0
23284,30000.0,0,2,25,0,0,0,0,1,0,12066.5,-0.3333333333333333,2129.8333333333335
6967,20000.0,1,2,27,0,1,0,0,0,0,5717.5,0.16666666666666666,5055.166666666667
351,70000.0,0,2,27,0,1,0,0,0,0,36504.666666666664,0.0,9000.0
22691,70000.0,0,2,26,0,0,1,0,0,0,23279.5,0.0,1616.6666666666667
9650,390000.0,0,1,64,1,1,0,0,0,0,1444.6666666666667,-1.3333333333333333,2193.0
12144,30000.0,0,1,22,1,0,0,0,1,0,17090.166666666668,1.0,825.8333333333334
19385,160000.0,1,2,29,0,1,0,0,0,0,1121.3333333333333,-0.8333333333333334,1121.3333333333333
17881,50000.0,1,2,36,0,0,1,0,0,0,17221.5,-0.6666666666666666,527.6666666666666
9832,50000.0,0,2,28,0,1,0,0,0,0,4013.6666666666665,-0.8333333333333334,3813.6666666666665
25699,170000.0,0,2,35,0,0,0,0,1,0,12234.666666666666,-0.5,9004.0
9529,180000.0,0,2,39,0,1,0,0,0,0,10939.166666666666,-2.0,16255.166666666666
6128,180000.0,0,1,31,1,0,0,0,1,0,507.1666666666667,-2.0,805.6666666666666
9458,200000.0,0,1,30,0,0,0,0,1,0,196431.0,0.0,7516.666666666667
6925,240000.0,1,1,42,0,0,0,0,1,0,35433.166666666664,-0.6666666666666666,13424.333333333334
26719,260000.0,0,1,36,0,1,0,0,0,0,99866.66666666667,0.3333333333333333,3835.3333333333335
7576,80000.0,1,2,27,1,0,0,0,1,0,61185.166666666664,0.6666666666666666,3252.5
2478,60000.0,0,2,24,0,0,0,0,1,0,53011.833333333336,0.0,2268.0
9631,190000.0,0,1,33,0,0,0,0,1,0,142442.16666666666,0.0,6650.666666666667
11153,310000.0,1,2,34,0,0,0,0,1,0,74237.16666666667,0.3333333333333333,1959.1666666666667
27127,80000.0,0,1,41,0,0,0,0,1,0,10121.333333333334,-2.0,10800.666666666666
15333,50000.0,0,1,34,0,0,0,0,1,0,3651.3333333333335,-1.0,3200.6666666666665
10505,350000.0,1,1,41,0,1,0,0,0,0,26604.0,0.0,1229.3333333333333
20209,220000.0,0,1,32,0,1,0,0,0,0,19212.166666666668,1.1666666666666667,1083.3333333333333
24648,200000.0,0,2,51,0,0,0,0,0,1,378890.0,0.3333333333333333,49837.5
18559,240000.0,0,2,26,1,1,0,0,0,0,2283.1666666666665,-0.3333333333333333,1538.6666666666667
20026,130000.0,0,2,53,0,0,1,0,0,0,21857.333333333332,-1.0,20512.5
21476,140000.0,1,2,27,0,0,0,0,1,0,63432.333333333336,-0.3333333333333333,21726.0
11235,140000.0,0,2,33,0,1,0,0,0,0,11434.0,-0.6666666666666666,7472.666666666667
18895,30000.0,0,2,33,0,0,0,0,1,0,28437.0,0.0,2333.3333333333335
6583,50000.0,0,2,31,0,0,0,0,1,0,0.0,-1.5,0.0
6553,30000.0,0,2,27,0,1,0,0,0,0,6966.333333333333,-1.0,7317.0
757,230000.0,1,2,41,1,0,0,0,1,0,224299.16666666666,0.3333333333333333,9500.0
15983,20000.0,1,2,49,1,0,0,0,1,0,9457.5,0.3333333333333333,705.5
10803,280000.0,1,2,31,0,1,0,0,0,0,2500.5,-0.6666666666666666,2554.3333333333335
7442,90000.0,1,2,39,0,0,0,0,1,0,17972.166666666668,-0.16666666666666666,2416.6666666666665
